text,label
What is an exchange-traded fund or ETF?,1
Difference between a traditional IRA and a Roth IRA.,1
How do 401k employer matches work?,1
What is a capital gain?,1
Explain the difference between short-term and long-term capital gains.,1
What is a balance sheet?,1
How do I read an income statement?,1
What is the purpose of a cash flow statement?,1
Define assets and liabilities.,1
What is owner equity?,1
How do interest rates affect bond prices?,1
What is a junk bond?,1
Explain the concept of a maturity date for fixed income.,1
What is the difference between a debit card and a credit card?,1
How to calculate simple interest on a loan.,1
What is an annual percentage rate or APR?,1
How does an annual percentage yield or APY differ from APR?,1
What is a mortgage and how does it work?,1
Difference between a fixed-rate and adjustable-rate mortgage.,1
What is a down payment?,1
Explain private mortgage insurance or PMI.,1
How do I improve my credit score quickly?,1
What is identity theft and how does it impact credit?,1
Define a personal loan.,1
What is collateral in a lending agreement?,1
What is an unsecured loan?,1
How do payday loans work and why are they risky?,1
What is the role of the Federal Reserve?,1
How does a change in the federal funds rate impact me?,1
Define deflation and its impact on the economy.,1
What is the Consumer Price Index or CPI?,1
How does a recession affect personal finances?,1
What is the difference between a broker and a financial advisor?,1
What is a fiduciary duty?,1
Explain the concept of risk tolerance.,1
How do I rebalance an investment portfolio?,1
What is dollar-cost averaging?,1
Define a limit order vs a market order in stock trading.,1
What is a stop-loss order?,1
Explain short selling in the stock market.,1
What are penny stocks?,1
What is market capitalization?,1
Difference between large-cap and small-cap stocks.,1
What is a growth stock?,1
What is a value stock?,1
Explain the concept of a dividend yield.,1
What is a REIT or Real Estate Investment Trust?,1
How do treasury bills work?,1
What is a municipal bond?,1
Define compound annual growth rate or CAGR.,1
How to calculate the break-even point.,1
What is a credit limit?,1
How to dispute a charge on a credit card statement.,1
What is a grace period in credit card billing?,1
Explain a balance transfer for credit cards.,1
What is the minimum payment on a credit card?,1
How does compound interest work against you in debt?,1
What is debt consolidation?,1
Difference between Chapter 7 and Chapter 13 bankruptcy.,1
How to save for a child's college education using a 529 plan.,1
What is a health savings account or HSA?,1
Explain the difference between a flexible spending account and an HSA.,1
What is the purpose of insurance in a financial plan?,1
Define an insurance premium.,1
What is a deductible in an insurance policy?,1
How does term life insurance differ from whole life?,1
What is disability insurance?,1
Explain the importance of a will in financial planning.,1
What is an estate plan?,1
How does a power of attorney work?,1
What is a trust fund?,1
Explain the concept of wealth management.,1
How to calculate your personal net worth.,1
What is discretionary income?,1
Define a zero-based budget.,1
How to manage variable expenses in a budget.,1
What is a sinking fund?,1
Explain the concept of paying yourself first.,1
What is a credit union vs a commercial bank?,1
How do ATM fees work?,1
What is a wire transfer?,1
Explain the difference between an ACH transfer and a wire.,1
What is a cashier's check?,1
How to endorse a check.,1
What is a bank reconciliation?,1
Define insolvency.,1
What is a liquidity trap?,1
How do taxes impact investment returns?,1
What is tax-loss harvesting?,1
Explain a tax credit vs a tax deduction.,1
What is a standard deduction?,1
How do progressive tax brackets work?,1
What is a W-2 form?,1
What is a 1099 form?,1
Explain the significance of the April 15th tax deadline.,1
What is an audit by the IRS?,1
How to calculate the debt service coverage ratio.,1
Define working capital.,1
What is the profit margin?,1
Difference between gross profit and net profit.,1
What is EBITDA and why is it used?,1
Explain the concept of leverage in finance.,1
How do I calculate the payout ratio for a stock?,1
What is an IPO?,1
What is a secondary market?,1
Explain the difference between the NYSE and NASDAQ.,1
What is a blue-chip stock?,1
Define a preferred stock.,1
What is a stock split and why does it happen?,1
How do reverse stock splits work?,1
What is insider trading?,1
Explain the role of the SEC.,1
What is a prospectus?,1
Define alpha and beta in investing.,1
How does a target-date fund work?,1
What is a money market account?,1
Explain the difference between a money market account and a money market fund.,1
What is the discount rate?,1
How to calculate an effective interest rate.,1
What is a balloon payment on a loan?,1
Explain the concept of amortization.,1
What is an amortization schedule?,1
How do I calculate the interest portion of a mortgage payment?,1
Define bridge financing.,1
What is a line of credit?,1
How does a home equity line of credit or HELOC work?,1
What is a credit freeze?,1
How to read a credit score range.,1
What is the Fair Credit Reporting Act?,1
Define debt-to-income ratio.,1
How to lower my debt-to-income ratio.,1
What is the difference between an asset and a commodity?,1
Explain how gold acts as a hedge against inflation.,1
What is cryptocurrency and is it a financial asset?,1
Define a blockchain in the context of finance.,1
What is a stablecoin?,1
How do social security benefits work?,1
What is the full retirement age for social security?,1
Explain the concept of a pension plan.,1
What is a defined benefit plan vs a defined contribution plan?,1
How to roll over a 401k to an IRA.,1
What is a required minimum distribution or RMD?,1
Explain the early withdrawal penalty for retirement accounts.,1
What is a vesting schedule?,1
How do employee stock options work?,1
Define a phantom stock plan.,1
What is the difference between a bookkeeper and a CPA?,1
How to choose the right bank for a small business.,1
What is a merchant account?,1
Explain the cost of capital.,1
How to calculate the weighted average cost of capital or WACC.,1
What is a sovereign wealth fund?,1
Explain the concept of microfinance.,1
What is peer-to-peer lending?,1
Define a financial bubble.,1
What was the tulip mania?,1
How does a bank run happen?,1
What is the FDIC and what does it insure?,1
Explain the limit of FDIC insurance coverage.,1
What is the SIPC?,1
How to calculate the real rate of return.,1
What is the difference between a load and a no-load mutual fund?,1
Define an expense ratio.,1
How do 12b-1 fees work?,1
What is a turnover rate in a mutual fund?,1
Explain the difference between active and passive investing.,1
What is money,1
What is personal finance,1
Why is saving money important,1
What does budgeting mean,1
How do you create a simple budget,1
What is income,1
What is an expense,1
What is the difference between needs and wants,1
What is cash flow,1
Why is positive cash flow important,1
What is the time value of money,1
Why is a dollar today worth more than a dollar tomorrow,1
What does present value mean,1
What does future value mean,1
How do you calculate present value,1
How do you calculate future value,1
What is a discount rate,1
Why are future cash flows discounted,1
What is net present value in simple terms,1
How is present value used in decision making,1
What is simple interest,1
How does simple interest work,1
What is compound interest,1
How does compound interest work,1
Why does compounding increase returns,1
What is an interest rate,1
What is the difference between simple and compound interest,1
What does annual percentage rate mean,1
What is nominal interest rate,1
What is real interest rate,1
What is inflation,1
How does inflation affect savings,1
How does inflation reduce purchasing power,1
What is purchasing power,1
What is inflation risk,1
How can investors protect against inflation,1
What is a real rate of return,1
What is a nominal rate of return,1
Why must returns be adjusted for inflation,1
What is deflation,1
What is a bank,1
What services do banks provide,1
What is a checking account,1
What is a savings account,1
